P0_fit,half_life_fit,P0_sim,half_life_sim
92.05351170568562,5.601848961242278,,
92.38461538461539,5.68421828296446,,
92.71571906354515,5.770367574722424,,
93.04682274247492,5.860635751674124,,
93.37792642140468,5.955409225294537,,
93.70903010033445,6.05513121196822,,
94.04013377926421,6.160313439983724,,
94.37123745819397,6.271551036960157,,
94.70234113712375,6.3895416944080505,,
95.03344481605352,6.515110674375612,,
95.36454849498328,6.649243934791834,,
95.69565217391305,6.7931327574915565,,
96.02675585284281,6.948235032145598,,
96.35785953177258,7.116361261648495,,
96.68896321070234,7.299798314366427,,
97.0200668896321,7.501492732849694,,
97.35117056856187,7.725331691824783,,
97.68227424749163,7.97659155225516,,
98.0133779264214,8.262690435959714,,
98.34448160535118,8.594531439169264,,
98.67558528428094,8.989098163308846,,
99.0066889632107,9.475032042622658,,
99.33779264214047,10.106565927449662,,
99.66889632107024,11.00756965000847,,
100.0,12.58920758332166,,
